,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,age
18486,0,0,1,0,11.87757552297847,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,52.0,1.0,60
18487,1,1,0,0,11.58989576532275,Working,Secondary / secondary special,Married,Office apartment,1081,0,0,0,2.0,54.0,2.0,47
18488,0,0,1,0,12.631343648903034,Commercial associate,Higher education,Married,House / apartment,3435,1,1,1,2.0,22.0,2.0,40
18489,0,1,0,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,10305,0,0,0,2.0,25.0,2.0,52
18490,1,0,0,0,11.813037464800539,Working,Secondary / secondary special,Civil marriage,Office apartment,1493,0,0,0,2.0,35.0,0.0,32
18491,0,0,1,1,12.100717685412471,Working,Secondary / secondary special,Married,With parents,1419,0,1,1,3.0,23.0,2.0,22
18492,1,1,0,0,12.660331092405906,Commercial associate,Incomplete higher,Single / not married,House / apartment,781,0,0,1,1.0,10.0,2.0,46
18493,1,1,0,0,12.437188334739655,Working,Higher education,Married,House / apartment,5300,1,1,0,2.0,11.0,1.0,41
18494,1,0,1,0,12.218500103788143,Working,Secondary / secondary special,Single / not married,House / apartment,889,1,0,0,1.0,24.0,2.0,24
18495,0,0,1,3,12.419169901386761,Commercial associate,Incomplete higher,Married,House / apartment,2207,0,0,1,5.0,10.0,2.0,33
18496,1,0,0,2,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,430,0,0,0,4.0,25.0,2.0,37
18497,0,0,1,3,11.813037464800539,Working,Secondary / secondary special,Single / not married,Municipal apartment,4425,0,1,0,4.0,40.0,2.0,37
18498,0,0,1,3,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,772,0,0,0,5.0,12.0,1.0,35
18499,0,1,1,0,12.793862088206213,State servant,Higher education,Separated,House / apartment,1905,0,0,0,1.0,1.0,0.0,52
18500,0,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1557,0,0,0,3.0,46.0,2.0,46
18501,0,0,1,0,11.547336553476635,State servant,Secondary / secondary special,Civil marriage,House / apartment,473,0,0,0,2.0,40.0,1.0,30
18502,0,0,0,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3807,1,0,0,2.0,32.0,2.0,30
18503,0,0,1,0,11.630717389475995,Working,Higher education,Married,House / apartment,820,1,0,0,2.0,6.0,2.0,31
18504,1,1,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,828,0,0,0,2.0,22.0,2.0,27
18505,0,0,0,0,11.184435286790631,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,1,0,1.0,39.0,2.0,63
18506,1,1,1,0,11.813037464800539,Working,Higher education,Married,House / apartment,401,1,1,0,2.0,21.0,2.0,32
18507,1,1,1,0,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,557,0,0,0,2.0,27.0,2.0,55
18508,0,0,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,1.0,21.0,2.0,62
18509,1,1,0,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,130,1,0,0,2.0,13.0,0.0,43
18510,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1603,0,0,1,2.0,11.0,2.0,36
18511,0,0,1,0,12.586223364451623,Working,Higher education,Single / not married,House / apartment,108,0,0,0,1.0,49.0,0.0,41
18512,0,1,0,0,13.24014819083691,Working,Higher education,Married,House / apartment,2836,1,0,0,2.0,24.0,2.0,40
18513,1,0,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,596,1,1,0,2.0,38.0,1.0,32
18514,0,0,1,0,12.660331092405906,Commercial associate,Higher education,Separated,House / apartment,2380,1,1,0,1.0,27.0,2.0,48
18515,1,1,1,0,11.938199736300925,Working,Higher education,Separated,With parents,7640,0,0,1,1.0,56.0,2.0,54
18516,0,1,1,0,11.630717389475995,Pensioner,Lower secondary,Civil marriage,House / apartment,0,0,1,0,2.0,29.0,1.0,67
18517,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,381,0,0,0,1.0,3.0,0.0,36
18518,0,0,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,7.0,1.0,58
18519,0,1,1,0,12.093189460972974,Pensioner,Higher education,Widow,House / apartment,0,0,1,0,1.0,50.0,2.0,47
18520,0,0,0,0,11.967187086434018,State servant,Higher education,Married,House / apartment,801,1,1,0,2.0,23.0,2.0,31
18521,0,0,0,0,11.215206524587721,State servant,Secondary / secondary special,Married,House / apartment,3141,1,0,0,2.0,2.0,1.0,54
18522,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,2422,0,0,0,2.0,21.0,2.0,59
18523,0,0,1,0,12.218500103788143,Working,Higher education,Married,House / apartment,3079,1,1,1,2.0,30.0,2.0,28
18524,0,1,0,0,12.218500103788143,Commercial associate,Secondary / secondary special,Married,House / apartment,1744,1,1,0,2.0,19.0,2.0,42
18525,0,1,0,1,12.91164481522143,Working,Secondary / secondary special,Married,Rented apartment,1678,1,1,1,3.0,40.0,1.0,37
18526,0,0,1,0,11.407576060361786,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,0,1.0,47.0,2.0,60
18527,1,0,0,0,12.100717685412471,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,3179,0,0,0,2.0,6.0,2.0,39
18528,0,0,0,1,11.813037464800539,Working,Secondary / secondary special,Single / not married,Municipal apartment,2992,0,0,0,2.0,25.0,1.0,31
18529,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,2362,0,0,0,2.0,41.0,2.0,48
18530,0,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3170,1,1,0,3.0,18.0,1.0,27
18531,0,0,1,1,11.967187086434018,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2448,0,1,0,2.0,17.0,2.0,42
18532,0,0,0,2,11.630717389475995,Working,Secondary / secondary special,Separated,House / apartment,188,0,0,0,3.0,31.0,2.0,39
18533,1,1,1,3,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,1163,0,0,0,5.0,18.0,1.0,34
18534,0,0,0,0,11.630717389475995,Commercial associate,Secondary / secondary special,Married,House / apartment,5818,0,0,0,2.0,7.0,1.0,58
18535,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,1812,1,0,0,2.0,32.0,2.0,40
18536,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Civil marriage,House / apartment,862,0,0,1,2.0,44.0,2.0,46
18537,1,0,1,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,4754,0,0,1,2.0,58.0,2.0,36
18538,1,0,1,0,12.19602736016897,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,31.0,2.0,67
18539,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1043,0,0,0,2.0,31.0,1.0,55
18540,0,0,1,0,12.173037959397275,Working,Higher education,Married,House / apartment,7280,0,0,0,2.0,33.0,0.0,57
18541,0,1,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,2078,0,0,1,2.0,45.0,2.0,29
18542,0,0,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,1.0,41.0,2.0,59
18543,0,0,1,0,12.419169901386761,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,27.0,2.0,60
18544,1,0,1,1,11.302216779257382,Working,Secondary / secondary special,Married,House / apartment,3664,0,1,0,3.0,9.0,2.0,43
18545,0,0,1,0,12.218500103788143,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3365,1,1,0,1.0,20.0,2.0,28
18546,0,1,1,1,13.236140176579028,Working,Secondary / secondary special,Single / not married,House / apartment,2330,0,0,0,2.0,13.0,1.0,35
18547,1,0,0,2,12.049424683420915,Working,Secondary / secondary special,Married,Municipal apartment,5674,1,1,0,4.0,47.0,2.0,37
18548,0,0,1,0,12.323860125621126,Working,Secondary / secondary special,Widow,House / apartment,142,0,0,0,1.0,44.0,2.0,47
18549,0,0,1,1,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,2667,0,0,0,3.0,33.0,0.0,37
18550,1,0,0,0,11.967187086434018,Working,Higher education,Single / not married,House / apartment,1193,0,0,0,1.0,27.0,2.0,25
18551,1,0,0,2,12.283038316285214,Working,Secondary / secondary special,Married,House / apartment,1040,0,1,0,4.0,36.0,0.0,40
18552,1,0,0,2,12.218500103788143,Working,Lower secondary,Married,House / apartment,2546,1,0,0,4.0,57.0,0.0,37
18553,0,0,1,0,12.218500103788143,Commercial associate,Higher education,Married,House / apartment,5642,0,1,0,2.0,5.0,2.0,48
18554,0,0,0,0,11.184435286790631,Working,Secondary / secondary special,Single / not married,House / apartment,1466,1,0,0,1.0,9.0,1.0,51
18555,0,0,1,0,11.630717389475995,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,2.0,1.0,63
18556,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Single / not married,House / apartment,308,0,0,0,1.0,22.0,2.0,25
18557,0,1,1,0,11.813037464800539,Pensioner,Higher education,Separated,House / apartment,0,0,0,0,1.0,15.0,2.0,59
18558,0,0,1,0,12.506180941677357,Commercial associate,Higher education,Single / not married,House / apartment,3050,0,1,1,1.0,13.0,2.0,38
18559,0,1,1,0,13.017005083966255,State servant,Higher education,Married,House / apartment,5359,0,0,0,2.0,35.0,2.0,54
18560,1,0,0,3,11.707677772181546,Working,Secondary / secondary special,Married,House / apartment,212,0,0,0,5.0,-0.0,1.0,37
18561,1,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,96,1,0,0,3.0,-0.0,1.0,30
18562,0,0,1,0,11.456365695436427,State servant,Higher education,Separated,House / apartment,1930,1,0,0,1.0,45.0,1.0,50
18563,0,0,0,0,11.302216779257382,Working,Secondary / secondary special,Civil marriage,With parents,2780,0,1,0,2.0,25.0,0.0,32
18564,1,1,1,0,11.813037464800539,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,50.0,0.0,63
18565,0,0,0,0,11.630717389475995,State servant,Secondary / secondary special,Married,House / apartment,1540,0,0,0,2.0,14.0,2.0,44
18566,0,0,0,0,11.813037464800539,Working,Higher education,Married,House / apartment,1787,0,1,0,2.0,10.0,2.0,32
18567,0,1,0,2,11.995357787034976,Commercial associate,Incomplete higher,Married,House / apartment,796,1,1,0,4.0,-0.0,0.0,26
18568,1,1,1,0,12.313809834660802,Working,Higher education,Married,House / apartment,1324,0,0,0,2.0,24.0,1.0,46
18569,0,1,1,0,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,679,0,0,0,2.0,46.0,2.0,40
18570,1,0,1,0,12.586223364451623,Commercial associate,Higher education,Single / not married,Rented apartment,1221,0,1,0,1.0,33.0,2.0,27
18571,1,0,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,551,0,0,0,4.0,17.0,2.0,33
18572,1,1,1,0,13.199326270390594,Commercial associate,Higher education,Single / not married,House / apartment,2410,0,1,0,1.0,13.0,2.0,41
18573,0,1,1,0,12.45488784222084,Commercial associate,Higher education,Married,House / apartment,1724,1,0,0,2.0,60.0,2.0,30
18574,0,0,0,0,12.793862088206213,Working,Higher education,Married,House / apartment,6275,0,1,0,2.0,14.0,2.0,46
18575,0,1,1,1,12.36308066783498,Working,Secondary / secondary special,Single / not married,House / apartment,2844,0,0,0,2.0,3.0,1.0,56
18576,0,0,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3508,0,0,0,2.0,21.0,2.0,45
18577,0,0,1,0,12.100717685412471,Working,Incomplete higher,Single / not married,House / apartment,5939,0,0,0,1.0,53.0,1.0,43
18578,1,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,Rented apartment,1324,0,1,0,3.0,13.0,2.0,32
18579,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3056,0,1,0,2.0,47.0,2.0,66
18580,0,1,0,1,11.407576060361786,Working,Higher education,Married,House / apartment,3895,0,1,0,3.0,25.0,1.0,32
18581,0,0,1,0,11.630717389475995,State servant,Secondary / secondary special,Single / not married,House / apartment,13010,1,0,0,1.0,54.0,2.0,56
18582,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,42.0,1.0,59
18583,0,1,0,0,12.323860125621126,Working,Secondary / secondary special,Widow,House / apartment,613,1,0,0,1.0,10.0,1.0,34
18584,1,1,1,0,12.660331092405906,Working,Incomplete higher,Married,House / apartment,1444,0,0,0,2.0,23.0,0.0,29
18585,0,1,1,0,11.813037464800539,Commercial associate,Higher education,Married,House / apartment,3973,1,0,0,2.0,23.0,2.0,32
18586,0,0,1,0,11.630717389475995,Working,Higher education,Married,House / apartment,2058,0,1,0,2.0,48.0,2.0,35
18587,1,0,1,1,11.302216779257382,Working,Secondary / secondary special,Married,House / apartment,1098,0,0,0,3.0,-0.0,1.0,33
18588,1,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,652,0,0,0,3.0,4.0,1.0,32
18589,0,0,0,0,11.630717389475995,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,9.0,2.0,62
18590,1,1,1,0,12.218500103788143,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,19.0,2.0,61
18591,0,0,1,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,21.0,0.0,57
18592,0,0,0,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,14.0,2.0,65
18593,1,1,1,2,11.407576060361786,Commercial associate,Secondary / secondary special,Married,House / apartment,655,0,0,0,4.0,19.0,1.0,45
18594,0,0,1,0,12.218500103788143,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3365,1,1,0,1.0,55.0,2.0,28
18595,0,0,0,2,12.100717685412471,State servant,Higher education,Married,House / apartment,5215,0,0,0,4.0,17.0,0.0,37
18596,0,1,1,0,11.938199736300925,Working,Secondary / secondary special,Married,House / apartment,10147,0,0,1,2.0,38.0,1.0,53
18597,0,0,1,0,11.407576060361786,Working,Secondary / secondary special,Civil marriage,House / apartment,517,0,0,0,2.0,35.0,2.0,45
18598,1,1,1,2,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,1382,0,0,0,4.0,16.0,2.0,44
18599,1,0,1,1,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,1508,0,0,0,3.0,40.0,2.0,41
18600,1,0,0,3,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,3535,0,0,0,5.0,42.0,2.0,39
18601,0,0,0,0,11.813037464800539,State servant,Secondary / secondary special,Married,House / apartment,10936,0,1,0,2.0,11.0,2.0,51
18602,1,1,0,0,12.100717685412471,Working,Secondary / secondary special,Single / not married,House / apartment,1113,0,0,0,1.0,17.0,2.0,25
18603,1,1,0,0,11.630717389475995,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,18.0,2.0,46
18604,0,0,1,0,13.324489195480057,State servant,Secondary / secondary special,Married,House / apartment,3715,0,0,1,2.0,13.0,2.0,34
18605,1,1,1,0,12.419169901386761,Working,Secondary / secondary special,Married,House / apartment,2705,0,0,0,2.0,3.0,1.0,59
18606,0,0,1,1,11.119897691565697,Working,Secondary / secondary special,Married,House / apartment,314,1,0,0,3.0,18.0,2.0,30
18607,0,0,1,0,12.854486546624395,Working,Secondary / secondary special,Married,House / apartment,1710,0,0,0,2.0,23.0,1.0,47
18608,0,0,1,0,11.779136168550774,State servant,Secondary / secondary special,Married,House / apartment,3455,0,0,0,2.0,29.0,1.0,34
18609,0,0,1,0,12.283038316285214,Working,Secondary / secondary special,Married,House / apartment,1639,1,0,0,2.0,8.0,2.0,42
18610,1,1,1,0,12.218500103788143,Working,Higher education,Separated,House / apartment,302,0,0,0,1.0,-0.0,1.0,29
18611,0,0,1,0,11.302216779257382,Working,Secondary / secondary special,Married,House / apartment,5788,0,0,0,2.0,22.0,2.0,42
18612,0,0,1,1,11.58989576532275,Working,Secondary / secondary special,Married,House / apartment,1132,1,1,0,3.0,1.0,1.0,34
18613,1,0,1,0,11.630717389475995,Working,Secondary / secondary special,Single / not married,House / apartment,756,0,0,0,1.0,2.0,0.0,23
18614,1,1,1,2,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,249,1,0,0,4.0,46.0,1.0,33
18615,0,1,1,0,11.407576060361786,State servant,Secondary / secondary special,Married,House / apartment,2604,1,1,0,2.0,37.0,2.0,52
18616,0,1,0,1,12.049424683420915,Commercial associate,Higher education,Married,House / apartment,1976,1,0,0,3.0,42.0,2.0,30
18617,1,0,0,1,12.100717685412471,Commercial associate,Lower secondary,Married,House / apartment,2483,1,0,0,3.0,20.0,2.0,29
18618,0,0,1,0,11.456365695436427,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,2.0,0.0,66
18619,0,0,0,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,3444,0,0,0,2.0,9.0,2.0,46
18620,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1050,0,1,0,2.0,59.0,2.0,45
18621,0,1,1,1,11.813037464800539,Working,Secondary / secondary special,Married,Rented apartment,1723,0,0,0,3.0,55.0,1.0,42
18622,1,1,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,2415,0,0,0,2.0,22.0,2.0,43
18623,0,0,0,0,11.779136168550774,Working,Secondary / secondary special,Civil marriage,House / apartment,4816,0,1,0,2.0,30.0,0.0,41
18624,1,0,0,0,12.48937388613538,Working,Higher education,Single / not married,House / apartment,3111,0,0,0,1.0,58.0,2.0,60
18625,0,0,0,0,11.302216779257382,Pensioner,Higher education,Single / not married,House / apartment,0,0,1,0,1.0,30.0,2.0,63
18626,0,1,1,0,12.218500103788143,State servant,Higher education,Single / not married,House / apartment,15038,0,1,0,1.0,45.0,1.0,60
18627,0,1,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,1.0,43.0,2.0,61
18628,0,0,1,1,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,261,0,0,0,3.0,37.0,2.0,38
18629,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,2036,0,0,0,2.0,35.0,2.0,27
18630,1,1,1,0,13.017005083966255,Working,Secondary / secondary special,Single / not married,House / apartment,3574,0,0,0,1.0,51.0,2.0,43
